Date,Station Id,Station Name,Outflow,Inflow,Netflow
2024-02-07,54.0,W Ohio St & Brighton Rd,3.0,3.0,0.0
2024-02-07,55.0,Brighton Rd & Pennsylvania Ave,1.0,2.0,1.0
2024-02-07,56.0,Rosetta St & N Aiken Ave,1.0,0.0,-1.0
2024-02-07,57.0,52nd St & Butler St,1.0,1.0,0.0
2024-02-07,58.0,W North Ave & Federal St,5.0,6.0,1.0
2024-02-07,59.0,Forbes Ave at TCS Hall (CMU Campus),15.0,15.0,0.0
2024-02-07,60.0,Wilkinsburg Park & Ride,1.0,1.0,0.0
2024-02-08,1.0,Pierce St & Summerlea St,6.0,6.0,0.0
2024-02-08,2.0,Eliza Furnace Trail & Swineburne St,5.0,5.0,0.0
2024-02-08,3.0,Centre Ave & Addison St,1.0,3.0,2.0
2024-02-08,4.0,Burns White Center at 3 Crossings,8.0,11.0,3.0
2024-02-08,5.0,Allegheny Station,3.0,0.0,-3.0
2024-02-08,6.0,10th St & Penn Ave,7.0,6.0,-1.0
2024-02-08,7.0,Liberty Ave & Gross St,5.0,2.0,-3.0
2024-02-08,8.0,Glasshouse,6.0,4.0,-2.0
2024-02-08,9.0,South Side Trail & S 4th St,8.0,9.0,1.0
2024-02-08,10.0,Zulema St & Coltart Ave,54.0,52.0,-2.0
2024-02-08,11.0,Ellsworth Ave & N Neville St,10.0,13.0,3.0
2024-02-08,12.0,O'Hara St and University Place,73.0,82.0,9.0
2024-02-08,13.0,S Bouquet Ave & Sennott St,111.0,113.0,2.0
2024-02-08,14.0,Tioga St & N Homewood Ave,1.0,0.0,-1.0
2024-02-08,15.0,Ivy St & Walnut St,20.0,23.0,3.0
2024-02-08,16.0,Penn Ave & Putnam St (Bakery Square),7.0,12.0,5.0
2024-02-08,17.0,Taylor St & Liberty Ave,11.0,5.0,-6.0
2024-02-08,18.0,21st St & Penn Ave,7.0,6.0,-1.0
2024-02-08,19.0,42nd St & Butler St,3.0,7.0,4.0
2024-02-08,20.0,Boulevard of the Allies & Parkview Ave,104.0,90.0,-14.0
2024-02-08,21.0,Liberty Ave & Stanwix St,14.0,12.0,-2.0
2024-02-08,22.0,Forbes Ave & Market Square,5.0,6.0,1.0
2024-02-08,23.0,North Shore Trail & Fort Duquesne Bridge,6.0,7.0,1.0
2024-02-08,24.0,Penn Ave & 33rd St,6.0,6.0,0.0
2024-02-08,25.0,Penn Ave & S Whitfield St,12.0,14.0,2.0
2024-02-08,26.0,S 27th St & Sidney St. (Southside Works),26.0,27.0,1.0
2024-02-08,27.0,W Station Square Dr & Bessemer Court,1.0,1.0,0.0
2024-02-08,28.0,Fifth Ave & S Bouquet St,53.0,52.0,-1.0
2024-02-08,29.0,Forbes Ave & Schenley Dr,87.0,95.0,8.0
2024-02-08,30.0,Shady Ave & Ellsworth Ave,9.0,11.0,2.0
2024-02-08,31.0,First Ave & B St,4.0,3.0,-1.0
2024-02-08,32.0,Ross St & Fourth Ave,6.0,6.0,0.0
2024-02-08,33.0,Schenley Dr & Schenley Dr Ext,34.0,31.0,-3.0
2024-02-08,34.0,N Dithridge St & Centre Ave,56.0,53.0,-3.0
2024-02-08,35.0,Butler St & 36th St,7.0,8.0,1.0
2024-02-08,36.0,Penn Ave & S Pacific Ave,6.0,6.0,0.0
2024-02-08,37.0,S Negley Ave & Centre Ave,9.0,13.0,4.0
2024-02-08,38.0,Allequippa St & Darragh St,48.0,31.0,-17.0
2024-02-08,39.0,S 12th St & E Carson St,7.0,10.0,3.0
2024-02-08,40.0,7th St & Penn Ave,15.0,14.0,-1.0
2024-02-08,41.0,S 22nd St & Sidney St,12.0,14.0,2.0
2024-02-08,42.0,Second Ave & Tecumseh St,1.0,1.0,0.0
2024-02-08,44.0,Hamilton Ave & Fifth Ave,2.0,0.0,-2.0
2024-02-08,45.0,N Braddock Ave & Hamilton Ave,0.0,1.0,1.0
2024-02-08,47.0,17th St & Penn Ave,4.0,4.0,0.0
2024-02-08,48.0,S Millvale Ave & Centre Ave,26.0,28.0,2.0
2024-02-08,49.0,Technology Dr & Bates St,15.0,15.0,0.0
2024-02-08,50.0,Atwood St & Bates St,88.0,87.0,-1.0
2024-02-08,51.0,Coltart Ave & Forbes Ave,48.0,40.0,-8.0
2024-02-08,52.0,Bedford Ave & Memory Ln,2.0,3.0,1.0
2024-02-08,54.0,W Ohio St & Brighton Rd,1.0,2.0,1.0
2024-02-08,55.0,Brighton Rd & Pennsylvania Ave,2.0,3.0,1.0
2024-02-08,57.0,52nd St & Butler St,4.0,2.0,-2.0
2024-02-08,58.0,W North Ave & Federal St,4.0,8.0,4.0
2024-02-08,59.0,Forbes Ave at TCS Hall (CMU Campus),30.0,32.0,2.0
2024-02-08,60.0,Wilkinsburg Park & Ride,0.0,1.0,1.0
2024-02-09,1.0,Pierce St & Summerlea St,10.0,17.0,7.0
2024-02-09,2.0,Eliza Furnace Trail & Swineburne St,7.0,6.0,-1.0
2024-02-09,3.0,Centre Ave & Addison St,2.0,2.0,0.0
2024-02-09,4.0,Burns White Center at 3 Crossings,9.0,8.0,-1.0
2024-02-09,5.0,Allegheny Station,7.0,6.0,-1.0
2024-02-09,6.0,10th St & Penn Ave,6.0,12.0,6.0
2024-02-09,7.0,Liberty Ave & Gross St,7.0,9.0,2.0
2024-02-09,8.0,Glasshouse,6.0,8.0,2.0
2024-02-09,9.0,South Side Trail & S 4th St,9.0,9.0,0.0
2024-02-09,10.0,Zulema St & Coltart Ave,65.0,58.0,-7.0
2024-02-09,11.0,Ellsworth Ave & N Neville St,16.0,16.0,0.0
2024-02-09,12.0,O'Hara St and University Place,72.0,88.0,16.0
2024-02-09,13.0,S Bouquet Ave & Sennott St,95.0,97.0,2.0
2024-02-09,15.0,Ivy St & Walnut St,19.0,23.0,4.0
2024-02-09,16.0,Penn Ave & Putnam St (Bakery Square),9.0,7.0,-2.0
2024-02-09,17.0,Taylor St & Liberty Ave,8.0,10.0,2.0
2024-02-09,18.0,21st St & Penn Ave,6.0,9.0,3.0
2024-02-09,19.0,42nd St & Butler St,5.0,10.0,5.0
2024-02-09,20.0,Boulevard of the Allies & Parkview Ave,99.0,80.0,-19.0
2024-02-09,21.0,Liberty Ave & Stanwix St,13.0,11.0,-2.0
2024-02-09,22.0,Forbes Ave & Market Square,11.0,10.0,-1.0
2024-02-09,23.0,North Shore Trail & Fort Duquesne Bridge,17.0,15.0,-2.0
2024-02-09,24.0,Penn Ave & 33rd St,4.0,4.0,0.0
2024-02-09,25.0,Penn Ave & S Whitfield St,8.0,7.0,-1.0
2024-02-09,26.0,S 27th St & Sidney St. (Southside Works),35.0,39.0,4.0
2024-02-09,27.0,W Station Square Dr & Bessemer Court,2.0,1.0,-1.0
2024-02-09,28.0,Fifth Ave & S Bouquet St,62.0,65.0,3.0
2024-02-09,29.0,Forbes Ave & Schenley Dr,75.0,88.0,13.0
2024-02-09,30.0,Shady Ave & Ellsworth Ave,12.0,15.0,3.0
2024-02-09,31.0,First Ave & B St,10.0,13.0,3.0
2024-02-09,32.0,Ross St & Fourth Ave,15.0,12.0,-3.0
2024-02-09,33.0,Schenley Dr & Schenley Dr Ext,41.0,40.0,-1.0
2024-02-09,34.0,N Dithridge St & Centre Ave,74.0,60.0,-14.0
2024-02-09,35.0,Butler St & 36th St,6.0,4.0,-2.0
2024-02-09,36.0,Penn Ave & S Pacific Ave,12.0,9.0,-3.0
2024-02-09,37.0,S Negley Ave & Centre Ave,7.0,14.0,7.0
2024-02-09,38.0,Allequippa St & Darragh St,50.0,32.0,-18.0
2024-02-09,39.0,S 12th St & E Carson St,6.0,6.0,0.0
2024-02-09,40.0,7th St & Penn Ave,10.0,7.0,-3.0
2024-02-09,41.0,S 22nd St & Sidney St,11.0,19.0,8.0
2024-02-09,44.0,Hamilton Ave & Fifth Ave,0.0,1.0,1.0
2024-02-09,47.0,17th St & Penn Ave,1.0,4.0,3.0
2024-02-09,48.0,S Millvale Ave & Centre Ave,39.0,39.0,0.0
2024-02-09,49.0,Technology Dr & Bates St,20.0,22.0,2.0
2024-02-09,50.0,Atwood St & Bates St,76.0,71.0,-5.0
2024-02-09,51.0,Coltart Ave & Forbes Ave,56.0,50.0,-6.0
2024-02-09,52.0,Bedford Ave & Memory Ln,1.0,1.0,0.0
2024-02-09,53.0,Centre Ave & Heldman St,2.0,1.0,-1.0
2024-02-09,54.0,W Ohio St & Brighton Rd,1.0,1.0,0.0
2024-02-09,57.0,52nd St & Butler St,5.0,6.0,1.0
2024-02-09,58.0,W North Ave & Federal St,6.0,7.0,1.0
2024-02-09,59.0,Forbes Ave at TCS Hall (CMU Campus),31.0,27.0,-4.0
2024-02-09,60.0,Wilkinsburg Park & Ride,3.0,1.0,-2.0
2024-02-10,1.0,Pierce St & Summerlea St,11.0,8.0,-3.0
2024-02-10,2.0,Eliza Furnace Trail & Swineburne St,5.0,6.0,1.0
2024-02-10,3.0,Centre Ave & Addison St,0.0,1.0,1.0
2024-02-10,4.0,Burns White Center at 3 Crossings,5.0,2.0,-3.0
2024-02-10,5.0,Allegheny Station,1.0,2.0,1.0
2024-02-10,6.0,10th St & Penn Ave,15.0,14.0,-1.0
2024-02-10,7.0,Liberty Ave & Gross St,14.0,10.0,-4.0
2024-02-10,8.0,Glasshouse,17.0,16.0,-1.0
2024-02-10,9.0,South Side Trail & S 4th St,15.0,16.0,1.0
2024-02-10,10.0,Zulema St & Coltart Ave,39.0,40.0,1.0
2024-02-10,11.0,Ellsworth Ave & N Neville St,9.0,5.0,-4.0
2024-02-10,12.0,O'Hara St and University Place,27.0,29.0,2.0
2024-02-10,13.0,S Bouquet Ave & Sennott St,109.0,112.0,3.0
2024-02-10,14.0,Tioga St & N Homewood Ave,0.0,1.0,1.0
2024-02-10,15.0,Ivy St & Walnut St,19.0,17.0,-2.0
2024-02-10,16.0,Penn Ave & Putnam St (Bakery Square),5.0,10.0,5.0
2024-02-10,17.0,Taylor St & Liberty Ave,6.0,8.0,2.0
2024-02-10,18.0,21st St & Penn Ave,10.0,7.0,-3.0
2024-02-10,19.0,42nd St & Butler St,13.0,8.0,-5.0
2024-02-10,20.0,Boulevard of the Allies & Parkview Ave,73.0,62.0,-11.0
2024-02-10,21.0,Liberty Ave & Stanwix St,6.0,10.0,4.0
2024-02-10,22.0,Forbes Ave & Market Square,19.0,15.0,-4.0
2024-02-10,23.0,North Shore Trail & Fort Duquesne Bridge,16.0,17.0,1.0
2024-02-10,24.0,Penn Ave & 33rd St,6.0,7.0,1.0
2024-02-10,25.0,Penn Ave & S Whitfield St,5.0,9.0,4.0
2024-02-10,26.0,S 27th St & Sidney St. (Southside Works),29.0,32.0,3.0
2024-02-10,27.0,W Station Square Dr & Bessemer Court,3.0,3.0,0.0
2024-02-10,28.0,Fifth Ave & S Bouquet St,61.0,59.0,-2.0
2024-02-10,29.0,Forbes Ave & Schenley Dr,47.0,37.0,-10.0
2024-02-10,30.0,Shady Ave & Ellsworth Ave,3.0,5.0,2.0
2024-02-10,31.0,First Ave & B St,3.0,2.0,-1.0
2024-02-10,32.0,Ross St & Fourth Ave,2.0,2.0,0.0
2024-02-10,33.0,Schenley Dr & Schenley Dr Ext,31.0,32.0,1.0
2024-02-10,34.0,N Dithridge St & Centre Ave,50.0,43.0,-7.0
2024-02-10,35.0,Butler St & 36th St,1.0,2.0,1.0
2024-02-10,36.0,Penn Ave & S Pacific Ave,7.0,12.0,5.0
2024-02-10,37.0,S Negley Ave & Centre Ave,19.0,18.0,-1.0
2024-02-10,38.0,Allequippa St & Darragh St,29.0,21.0,-8.0
2024-02-10,39.0,S 12th St & E Carson St,11.0,18.0,7.0
2024-02-10,40.0,7th St & Penn Ave,4.0,13.0,9.0
2024-02-10,41.0,S 22nd St & Sidney St,15.0,18.0,3.0
2024-02-10,42.0,Second Ave & Tecumseh St,2.0,2.0,0.0
2024-02-10,43.0,Eliza St & Lytle St,3.0,3.0,0.0
2024-02-10,44.0,Hamilton Ave & Fifth Ave,0.0,1.0,1.0
2024-02-10,47.0,17th St & Penn Ave,6.0,10.0,4.0
2024-02-10,48.0,S Millvale Ave & Centre Ave,22.0,26.0,4.0
2024-02-10,49.0,Technology Dr & Bates St,3.0,4.0,1.0
2024-02-10,50.0,Atwood St & Bates St,72.0,76.0,4.0
2024-02-10,51.0,Coltart Ave & Forbes Ave,35.0,28.0,-7.0
2024-02-10,52.0,Bedford Ave & Memory Ln,3.0,1.0,-2.0
2024-02-10,53.0,Centre Ave & Heldman St,1.0,1.0,0.0
2024-02-10,54.0,W Ohio St & Brighton Rd,3.0,3.0,0.0
2024-02-10,55.0,Brighton Rd & Pennsylvania Ave,1.0,2.0,1.0
2024-02-10,57.0,52nd St & Butler St,1.0,0.0,-1.0
2024-02-10,58.0,W North Ave & Federal St,4.0,3.0,-1.0
2024-02-10,59.0,Forbes Ave at TCS Hall (CMU Campus),21.0,22.0,1.0
2024-02-10,60.0,Wilkinsburg Park & Ride,2.0,2.0,0.0
2024-02-11,1.0,Pierce St & Summerlea St,9.0,7.0,-2.0
2024-02-11,2.0,Eliza Furnace Trail & Swineburne St,5.0,4.0,-1.0
2024-02-11,3.0,Centre Ave & Addison St,0.0,1.0,1.0
2024-02-11,4.0,Burns White Center at 3 Crossings,4.0,5.0,1.0
2024-02-11,5.0,Allegheny Station,4.0,3.0,-1.0
2024-02-11,6.0,10th St & Penn Ave,8.0,9.0,1.0
2024-02-11,7.0,Liberty Ave & Gross St,2.0,5.0,3.0
2024-02-11,8.0,Glasshouse,5.0,3.0,-2.0
2024-02-11,9.0,South Side Trail & S 4th St,10.0,9.0,-1.0
2024-02-11,10.0,Zulema St & Coltart Ave,38.0,47.0,9.0
2024-02-11,11.0,Ellsworth Ave & N Neville St,16.0,14.0,-2.0
2024-02-11,12.0,O'Hara St and University Place,29.0,31.0,2.0
2024-02-11,13.0,S Bouquet Ave & Sennott St,90.0,97.0,7.0
2024-02-11,14.0,Tioga St & N Homewood Ave,1.0,0.0,-1.0
2024-02-11,15.0,Ivy St & Walnut St,18.0,24.0,6.0
2024-02-11,16.0,Penn Ave & Putnam St (Bakery Square),5.0,2.0,-3.0
2024-02-11,17.0,Taylor St & Liberty Ave,7.0,5.0,-2.0
2024-02-11,18.0,21st St & Penn Ave,7.0,7.0,0.0
2024-02-11,19.0,42nd St & Butler St,1.0,6.0,5.0
2024-02-11,20.0,Boulevard of the Allies & Parkview Ave,54.0,57.0,3.0
2024-02-11,21.0,Liberty Ave & Stanwix St,3.0,8.0,5.0
2024-02-11,22.0,Forbes Ave & Market Square,8.0,6.0,-2.0
2024-02-11,23.0,North Shore Trail & Fort Duquesne Bridge,6.0,2.0,-4.0
2024-02-11,24.0,Penn Ave & 33rd St,2.0,3.0,1.0
2024-02-11,25.0,Penn Ave & S Whitfield St,7.0,11.0,4.0
2024-02-11,26.0,S 27th St & Sidney St. (Southside Works),20.0,22.0,2.0
2024-02-11,27.0,W Station Square Dr & Bessemer Court,6.0,6.0,0.0
2024-02-11,28.0,Fifth Ave & S Bouquet St,47.0,62.0,15.0
2024-02-11,29.0,Forbes Ave & Schenley Dr,33.0,36.0,3.0
2024-02-11,30.0,Shady Ave & Ellsworth Ave,7.0,4.0,-3.0
2024-02-11,31.0,First Ave & B St,5.0,4.0,-1.0
2024-02-11,32.0,Ross St & Fourth Ave,3.0,5.0,2.0
2024-02-11,33.0,Schenley Dr & Schenley Dr Ext,12.0,11.0,-1.0
2024-02-11,34.0,N Dithridge St & Centre Ave,68.0,57.0,-11.0
2024-02-11,35.0,Butler St & 36th St,6.0,5.0,-1.0
2024-02-11,36.0,Penn Ave & S Pacific Ave,4.0,6.0,2.0
2024-02-11,37.0,S Negley Ave & Centre Ave,14.0,11.0,-3.0
2024-02-11,38.0,Allequippa St & Darragh St,39.0,26.0,-13.0
2024-02-11,39.0,S 12th St & E Carson St,10.0,8.0,-2.0
2024-02-11,40.0,7th St & Penn Ave,7.0,9.0,2.0
2024-02-11,41.0,S 22nd St & Sidney St,9.0,7.0,-2.0
2024-02-11,44.0,Hamilton Ave & Fifth Ave,1.0,0.0,-1.0
2024-02-11,47.0,17th St & Penn Ave,4.0,4.0,0.0
2024-02-11,48.0,S Millvale Ave & Centre Ave,28.0,31.0,3.0
2024-02-11,49.0,Technology Dr & Bates St,6.0,8.0,2.0
2024-02-11,50.0,Atwood St & Bates St,71.0,60.0,-11.0
2024-02-11,51.0,Coltart Ave & Forbes Ave,23.0,23.0,0.0
2024-02-11,52.0,Bedford Ave & Memory Ln,1.0,1.0,0.0
2024-02-11,53.0,Centre Ave & Heldman St,4.0,4.0,0.0
2024-02-11,56.0,Rosetta St & N Aiken Ave,1.0,1.0,0.0
2024-02-11,57.0,52nd St & Butler St,3.0,4.0,1.0
2024-02-11,58.0,W North Ave & Federal St,5.0,4.0,-1.0
2024-02-11,59.0,Forbes Ave at TCS Hall (CMU Campus),16.0,15.0,-1.0
2024-02-11,60.0,Wilkinsburg Park & Ride,1.0,1.0,0.0
2024-02-12,1.0,Pierce St & Summerlea St,6.0,4.0,-2.0
2024-02-12,4.0,Burns White Center at 3 Crossings,3.0,3.0,0.0
2024-02-12,6.0,10th St & Penn Ave,5.0,7.0,2.0
2024-02-12,7.0,Liberty Ave & Gross St,7.0,9.0,2.0
2024-02-12,8.0,Glasshouse,1.0,2.0,1.0
2024-02-12,10.0,Zulema St & Coltart Ave,49.0,49.0,0.0
2024-02-12,11.0,Ellsworth Ave & N Neville St,12.0,10.0,-2.0
2024-02-12,12.0,O'Hara St and University Place,76.0,81.0,5.0
2024-02-12,13.0,S Bouquet Ave & Sennott St,125.0,120.0,-5.0
2024-02-12,15.0,Ivy St & Walnut St,14.0,16.0,2.0
2024-02-12,16.0,Penn Ave & Putnam St (Bakery Square),7.0,7.0,0.0
2024-02-12,17.0,Taylor St & Liberty Ave,4.0,3.0,-1.0
2024-02-12,18.0,21st St & Penn Ave,5.0,7.0,2.0
2024-02-12,19.0,42nd St & Butler St,6.0,5.0,-1.0
2024-02-12,20.0,Boulevard of the Allies & Parkview Ave,83.0,85.0,2.0
2024-02-12,21.0,Liberty Ave & Stanwix St,1.0,3.0,2.0
2024-02-12,22.0,Forbes Ave & Market Square,4.0,8.0,4.0
2024-02-12,23.0,North Shore Trail & Fort Duquesne Bridge,2.0,3.0,1.0
2024-02-12,24.0,Penn Ave & 33rd St,10.0,9.0,-1.0
2024-02-12,25.0,Penn Ave & S Whitfield St,9.0,5.0,-4.0
2024-02-12,26.0,S 27th St & Sidney St. (Southside Works),11.0,14.0,3.0
2024-02-12,27.0,W Station Square Dr & Bessemer Court,1.0,0.0,-1.0
2024-02-12,28.0,Fifth Ave & S Bouquet St,54.0,45.0,-9.0
2024-02-12,29.0,Forbes Ave & Schenley Dr,80.0,77.0,-3.0
2024-02-12,30.0,Shady Ave & Ellsworth Ave,5.0,7.0,2.0
2024-02-12,31.0,First Ave & B St,1.0,1.0,0.0
2024-02-12,32.0,Ross St & Fourth Ave,6.0,3.0,-3.0
2024-02-12,33.0,Schenley Dr & Schenley Dr Ext,23.0,24.0,1.0
2024-02-12,34.0,N Dithridge St & Centre Ave,51.0,60.0,9.0
2024-02-12,35.0,Butler St & 36th St,1.0,4.0,3.0
2024-02-12,36.0,Penn Ave & S Pacific Ave,3.0,3.0,0.0
2024-02-12,37.0,S Negley Ave & Centre Ave,9.0,7.0,-2.0
2024-02-12,38.0,Allequippa St & Darragh St,45.0,32.0,-13.0
2024-02-12,39.0,S 12th St & E Carson St,1.0,3.0,2.0
2024-02-12,40.0,7th St & Penn Ave,8.0,7.0,-1.0
2024-02-12,41.0,S 22nd St & Sidney St,4.0,5.0,1.0
2024-02-12,42.0,Second Ave & Tecumseh St,1.0,1.0,0.0
2024-02-12,47.0,17th St & Penn Ave,3.0,3.0,0.0
2024-02-12,48.0,S Millvale Ave & Centre Ave,23.0,20.0,-3.0
2024-02-12,49.0,Technology Dr & Bates St,11.0,12.0,1.0
2024-02-12,50.0,Atwood St & Bates St,65.0,74.0,9.0
2024-02-12,51.0,Coltart Ave & Forbes Ave,39.0,35.0,-4.0
2024-02-12,52.0,Bedford Ave & Memory Ln,3.0,2.0,-1.0
2024-02-12,54.0,W Ohio St & Brighton Rd,1.0,1.0,0.0
2024-02-12,55.0,Brighton Rd & Pennsylvania Ave,1.0,2.0,1.0
2024-02-12,56.0,Rosetta St & N Aiken Ave,1.0,1.0,0.0
2024-02-12,57.0,52nd St & Butler St,3.0,2.0,-1.0
2024-02-12,58.0,W North Ave & Federal St,6.0,5.0,-1.0
2024-02-12,59.0,Forbes Ave at TCS Hall (CMU Campus),22.0,27.0,5.0
2024-02-12,60.0,Wilkinsburg Park & Ride,0.0,2.0,2.0
2024-02-13,1.0,Pierce St & Summerlea St,5.0,6.0,1.0
2024-02-13,2.0,Eliza Furnace Trail & Swineburne St,2.0,0.0,-2.0
2024-02-13,4.0,Burns White Center at 3 Crossings,5.0,4.0,-1.0
2024-02-13,5.0,Allegheny Station,1.0,1.0,0.0
2024-02-13,6.0,10th St & Penn Ave,6.0,5.0,-1.0
2024-02-13,7.0,Liberty Ave & Gross St,8.0,7.0,-1.0
2024-02-13,8.0,Glasshouse,3.0,3.0,0.0
2024-02-13,10.0,Zulema St & Coltart Ave,50.0,50.0,0.0
2024-02-13,11.0,Ellsworth Ave & N Neville St,12.0,12.0,0.0
2024-02-13,12.0,O'Hara St and University Place,65.0,76.0,11.0
2024-02-13,13.0,S Bouquet Ave & Sennott St,122.0,125.0,3.0
2024-02-13,14.0,Tioga St & N Homewood Ave,1.0,0.0,-1.0
2024-02-13,15.0,Ivy St & Walnut St,12.0,14.0,2.0
2024-02-13,16.0,Penn Ave & Putnam St (Bakery Square),3.0,8.0,5.0
2024-02-13,17.0,Taylor St & Liberty Ave,5.0,4.0,-1.0
2024-02-13,18.0,21st St & Penn Ave,8.0,8.0,0.0
2024-02-13,19.0,42nd St & Butler St,5.0,4.0,-1.0
2024-02-13,20.0,Boulevard of the Allies & Parkview Ave,81.0,75.0,-6.0
2024-02-13,21.0,Liberty Ave & Stanwix St,4.0,1.0,-3.0
2024-02-13,22.0,Forbes Ave & Market Square,8.0,5.0,-3.0
2024-02-13,23.0,North Shore Trail & Fort Duquesne Bridge,4.0,2.0,-2.0
2024-02-13,24.0,Penn Ave & 33rd St,3.0,5.0,2.0
2024-02-13,25.0,Penn Ave & S Whitfield St,6.0,3.0,-3.0
2024-02-13,26.0,S 27th St & Sidney St. (Southside Works),7.0,13.0,6.0
2024-02-13,28.0,Fifth Ave & S Bouquet St,46.0,53.0,7.0
2024-02-13,29.0,Forbes Ave & Schenley Dr,79.0,82.0,3.0
2024-02-13,30.0,Shady Ave & Ellsworth Ave,7.0,10.0,3.0
2024-02-13,31.0,First Ave & B St,0.0,3.0,3.0
2024-02-13,32.0,Ross St & Fourth Ave,4.0,6.0,2.0
2024-02-13,33.0,Schenley Dr & Schenley Dr Ext,21.0,23.0,2.0
2024-02-13,34.0,N Dithridge St & Centre Ave,72.0,61.0,-11.0
2024-02-13,35.0,Butler St & 36th St,5.0,5.0,0.0
2024-02-13,36.0,Penn Ave & S Pacific Ave,4.0,4.0,0.0
2024-02-13,37.0,S Negley Ave & Centre Ave,13.0,6.0,-7.0
2024-02-13,38.0,Allequippa St & Darragh St,36.0,22.0,-14.0
2024-02-13,39.0,S 12th St & E Carson St,1.0,5.0,4.0
2024-02-13,40.0,7th St & Penn Ave,12.0,11.0,-1.0
2024-02-13,41.0,S 22nd St & Sidney St,2.0,4.0,2.0
2024-02-13,42.0,Second Ave & Tecumseh St,1.0,0.0,-1.0
2024-02-13,47.0,17th St & Penn Ave,1.0,3.0,2.0
2024-02-13,48.0,S Millvale Ave & Centre Ave,19.0,18.0,-1.0
2024-02-13,49.0,Technology Dr & Bates St,12.0,11.0,-1.0
2024-02-13,50.0,Atwood St & Bates St,84.0,86.0,2.0
2024-02-13,51.0,Coltart Ave & Forbes Ave,27.0,29.0,2.0
2024-02-13,52.0,Bedford Ave & Memory Ln,1.0,1.0,0.0
2024-02-13,53.0,Centre Ave & Heldman St,0.0,1.0,1.0
2024-02-13,54.0,W Ohio St & Brighton Rd,0.0,1.0,1.0
2024-02-13,55.0,Brighton Rd & Pennsylvania Ave,0.0,2.0,2.0
2024-02-13,56.0,Rosetta St & N Aiken Ave,1.0,0.0,-1.0
2024-02-13,57.0,52nd St & Butler St,3.0,0.0,-3.0
2024-02-13,58.0,W North Ave & Federal St,4.0,4.0,0.0
2024-02-13,59.0,Forbes Ave at TCS Hall (CMU Campus),21.0,19.0,-2.0
2024-02-13,60.0,Wilkinsburg Park & Ride,0.0,1.0,1.0
2024-02-14,1.0,Pierce St & Summerlea St,7.0,10.0,3.0
2024-02-14,2.0,Eliza Furnace Trail & Swineburne St,2.0,2.0,0.0
2024-02-14,3.0,Centre Ave & Addison St,2.0,2.0,0.0
2024-02-14,4.0,Burns White Center at 3 Crossings,2.0,3.0,1.0
2024-02-14,5.0,Allegheny Station,1.0,2.0,1.0
2024-02-14,6.0,10th St & Penn Ave,6.0,6.0,0.0
2024-02-14,7.0,Liberty Ave & Gross St,10.0,9.0,-1.0
2024-02-14,8.0,Glasshouse,3.0,2.0,-1.0
2024-02-14,9.0,South Side Trail & S 4th St,0.0,1.0,1.0
2024-02-14,10.0,Zulema St & Coltart Ave,44.0,44.0,0.0
2024-02-14,11.0,Ellsworth Ave & N Neville St,9.0,14.0,5.0
2024-02-14,12.0,O'Hara St and University Place,76.0,89.0,13.0
2024-02-14,13.0,S Bouquet Ave & Sennott St,108.0,107.0,-1.0
2024-02-14,15.0,Ivy St & Walnut St,13.0,14.0,1.0
2024-02-14,16.0,Penn Ave & Putnam St (Bakery Square),4.0,2.0,-2.0
2024-02-14,17.0,Taylor St & Liberty Ave,4.0,2.0,-2.0
2024-02-14,18.0,21st St & Penn Ave,8.0,6.0,-2.0
2024-02-14,19.0,42nd St & Butler St,6.0,4.0,-2.0
2024-02-14,20.0,Boulevard of the Allies & Parkview Ave,72.0,54.0,-18.0
2024-02-14,21.0,Liberty Ave & Stanwix St,1.0,3.0,2.0
2024-02-14,22.0,Forbes Ave & Market Square,4.0,3.0,-1.0
2024-02-14,23.0,North Shore Trail & Fort Duquesne Bridge,3.0,3.0,0.0
2024-02-14,24.0,Penn Ave & 33rd St,7.0,7.0,0.0
2024-02-14,25.0,Penn Ave & S Whitfield St,4.0,3.0,-1.0
2024-02-14,26.0,S 27th St & Sidney St. (Southside Works),12.0,13.0,1.0
2024-02-14,27.0,W Station Square Dr & Bessemer Court,1.0,1.0,0.0
2024-02-14,28.0,Fifth Ave & S Bouquet St,43.0,39.0,-4.0
2024-02-14,29.0,Forbes Ave & Schenley Dr,77.0,98.0,21.0
2024-02-14,30.0,Shady Ave & Ellsworth Ave,7.0,6.0,-1.0
2024-02-14,31.0,First Ave & B St,0.0,1.0,1.0
2024-02-14,32.0,Ross St & Fourth Ave,4.0,5.0,1.0
2024-02-14,33.0,Schenley Dr & Schenley Dr Ext,12.0,12.0,0.0
2024-02-14,34.0,N Dithridge St & Centre Ave,70.0,65.0,-5.0
2024-02-14,35.0,Butler St & 36th St,3.0,5.0,2.0
2024-02-14,36.0,Penn Ave & S Pacific Ave,9.0,5.0,-4.0
2024-02-14,37.0,S Negley Ave & Centre Ave,9.0,13.0,4.0
2024-02-14,38.0,Allequippa St & Darragh St,40.0,23.0,-17.0
2024-02-14,39.0,S 12th St & E Carson St,0.0,3.0,3.0
2024-02-14,40.0,7th St & Penn Ave,5.0,7.0,2.0
2024-02-14,41.0,S 22nd St & Sidney St,6.0,3.0,-3.0
2024-02-14,44.0,Hamilton Ave & Fifth Ave,0.0,1.0,1.0
2024-02-14,47.0,17th St & Penn Ave,3.0,2.0,-1.0
